Unnamed: 0,DSL D-95,FIC21185(F1 Flow),FIC21192(F2 Flow),TIC23115(Feed1 T),TI23029(Feed2 T),FIC23108(SS Flow),PI23105(F Zone P),TI23120(F Zone T),TI23121(SS T),PI23038(BTM P),TI23123(Reflux T),TI23502(D/O Vapor T),FI23107(OF Flow),TI23122(BTM T),TI23116(Top T),TI23117(DSL S Vapor T),TI23119(OV T),PIC23106(Top P),FIC23104(Reflux F),FIC23010(D/O Flow),FI23116(T-AR Flow 1),FI23117(T-AR Flow 2),FIC25103(OVHD Flow 1),FIC23110(OVHD Flow 2),TI23118(D/O Liquid T),FIC23133(R/D Flow),FIC23105(P/A RT Flow),TI23028(P/A RT T),TI21022A(Catalyst T 1),TI21022B(Catalyst T 2),year,month,date,hour
2018-12-23 7:00,397.4,641.7243,41.7099,365.0978,326.6224,13.0009,0.8219,358.9325,300.549,0.903,42.911,301.5596,0.0,356.9129,109.8421,237.7276,328.5995,0.6401,92.8037,82.732,185.69,293.5565,1.8309,9.8265,228.8678,79.1816,279.875,190.9718,367.901,367.7576,2018,12,23,7
2018-12-24 7:00,398.6,641.4931,41.9756,365.4809,326.8699,12.9994,0.8208,359.3875,299.8115,0.9008,41.8228,299.146,0.0,357.3669,109.998,238.3768,329.5716,0.6398,87.4393,81.7791,181.0127,297.1978,1.7186,10.4155,229.3784,78.5383,279.9003,190.9762,368.1317,367.9623,2018,12,24,7
2018-12-25 7:00,400.0,646.6787,42.2377,365.9522,327.4571,12.9989,0.8213,360.5619,298.9993,0.9007,41.4781,306.1719,0.0,358.0234,109.9401,238.7173,326.3837,0.6399,85.1863,83.0329,187.5833,298.327,1.7375,11.1282,230.2433,79.7112,279.8931,191.0098,368.4783,368.3508,2018,12,25,7
2018-12-26 7:00,401.0,646.592,42.9326,365.9783,326.7724,13.0006,0.8218,360.2755,300.1689,0.902,42.8648,304.3497,0.0,357.7002,109.8655,238.3337,331.9464,0.6398,90.7162,84.7414,196.7238,286.6286,1.8685,10.3822,229.5376,81.5143,284.8085,189.843,368.538,368.4396,2018,12,26,7
2018-12-27 7:00,394.2,646.1933,43.1396,366.0021,326.778,12.9985,0.8213,360.4108,298.9033,0.9008,41.5331,301.3582,0.0,357.8249,110.174,238.8596,327.5319,0.64,87.4557,85.1144,183.6339,300.2342,1.7863,10.9473,230.3123,81.9844,284.9485,189.9926,368.957,368.8062,2018,12,27,7
2018-12-28 7:00,399.8,646.1486,43.2907,365.9874,326.7389,12.9982,0.8199,359.7873,297.5707,0.8977,39.6621,299.5272,0.0,358.1974,110.3781,239.3403,334.018,0.6399,81.895,83.4927,177.0177,307.816,1.625,10.7352,230.9301,80.4571,284.9811,190.1077,369.243,369.091,2018,12,28,7
2018-12-29 7:00,396.8,646.2419,43.6974,365.962,326.0499,13.0026,0.8236,359.3911,297.805,0.9018,40.6187,295.1207,0.0,358.0183,110.3571,237.7824,331.3777,0.6397,81.7987,83.7062,167.8033,318.553,1.6901,11.0122,228.6957,79.9561,285.0096,190.1517,369.572,369.3364,2018,12,29,7
2018-12-30 7:00,397.4,646.4269,44.1367,365.9416,326.1533,12.994,0.8231,360.0908,300.0846,0.9024,40.8057,300.4487,0.0,357.8953,110.1845,238.3776,331.5999,0.6399,83.3503,84.5432,174.6539,308.7345,1.6256,10.2152,229.223,81.6394,284.992,189.9671,369.4572,369.3745,2018,12,30,7
2018-12-31 7:00,401.2,646.2274,43.8563,365.9924,326.3418,12.9995,0.8217,360.025,300.2509,0.9014,41.4705,299.2799,0.0,357.7373,110.0199,237.9802,331.5909,0.6399,85.5722,84.5402,173.6685,312.1631,1.7204,10.5214,228.8468,82.0846,297.2377,189.8573,369.2465,369.1619,2018,12,31,7
2019-01-01 7:00,399.2,646.1303,44.8342,366.2056,326.1974,12.9982,0.8216,359.9992,300.122,0.9009,40.5898,296.8734,0.0,357.9968,110.095,238.6248,330.3311,0.6397,85.9444,84.4107,181.8842,304.4656,1.77,11.3047,229.7528,82.8486,299.9751,189.8056,369.6011,369.4551,2019,1,1,7
2019-01-02 7:00,396.0,647.1044,45.6886,366.9995,326.3128,13.001,0.8239,360.1846,299.6972,0.9033,41.0777,295.077,0.0,358.5156,110.1632,239.2286,331.4226,0.6397,88.3236,86.32,184.871,301.9708,1.7887,10.6172,230.1874,83.8012,299.9928,189.8207,370.0585,369.7593,2019,1,2,7
2019-01-03 7:00,396.2,646.8942,45.9091,366.9922,326.3815,13.002,0.8228,361.24,300.7715,0.9024,40.9307,298.905,0.0,358.6063,110.0736,239.4888,330.3248,0.6401,86.2449,87.702,180.6886,302.9167,1.8006,10.757,231.2373,85.846,299.97,189.5269,370.1648,370.0188,2019,1,3,7
2019-01-04 7:00,399.8,647.4509,45.568,366.979,326.5077,13.0007,0.8201,361.3047,300.6978,0.9003,41.442,303.0981,0.0,358.3967,109.9992,239.7628,334.481,0.6402,84.4894,87.4535,187.201,296.9104,1.8022,11.0174,232.1755,86.3315,299.9661,189.5277,370.0101,369.8792,2019,1,4,7
2019-01-05 7:00,401.0,647.3147,45.7293,366.9829,326.4471,13.0015,0.8194,361.8465,299.6819,0.8999,41.4032,307.2189,0.0,358.5332,110.0344,240.0033,326.332,0.6399,83.8912,88.0207,182.6468,300.442,1.8614,11.2602,232.8329,86.7402,295.6262,189.83,370.6046,370.4176,2019,1,5,7
2019-01-06 7:00,400.0,646.3305,45.8606,367.0205,326.1302,13.0021,0.8243,361.4489,300.2457,0.9043,41.8242,301.8405,0.0,358.7009,109.948,238.621,332.7109,0.6399,89.7151,87.4975,192.7681,289.6528,1.8546,11.1699,230.0148,85.3619,296.9468,189.8802,370.6711,370.5471,2019,1,6,7
2019-01-07 7:00,399.2,647.193,45.8283,367.3071,326.3769,12.9994,0.8228,361.4543,300.4186,0.9026,41.9996,298.6896,0.0,358.8192,109.9911,239.2144,332.6385,0.6399,86.001,87.0981,187.9952,296.9318,1.8434,11.3529,230.8506,85.1219,302.02,189.7664,370.6697,370.5241,2019,1,7,7
2019-01-08 7:00,399.8,647.3955,45.4299,367.4806,326.8275,12.9997,0.8205,362.3058,299.9614,0.9009,41.5487,302.8781,0.0,359.0908,109.8993,239.7088,331.9818,0.6401,83.3569,87.7342,195.4353,286.5342,1.8303,11.235,231.9009,86.409,302.0399,189.6184,370.5597,370.3318,2019,1,8,7
2019-01-09 7:00,397.2,646.0692,46.5364,368.5016,327.1779,12.9988,0.8217,362.6789,299.901,0.9018,40.7542,298.3333,0.0,359.8878,110.1084,240.4033,331.1704,0.6398,83.3662,88.1813,192.0055,288.0924,1.7244,11.6265,232.2831,86.0777,301.9829,189.4377,371.1693,370.7608,2019,1,9,7
2019-01-10 7:00,397.2,646.6937,46.7029,368.4743,326.7333,12.9981,0.8227,362.8353,300.36,0.9038,41.617,299.9972,0.0,359.7562,109.8825,240.3298,334.8011,0.6403,84.0829,89.7061,188.486,291.3876,1.8025,11.3066,232.6977,88.1116,299.9819,189.2119,370.9421,370.5781,2019,1,10,7
2019-01-11 7:00,399.8,645.9618,48.0118,368.9719,327.0706,13.0001,0.8231,363.2575,300.4136,0.9035,41.0757,300.7108,0.0,360.0541,109.9894,241.9644,331.7686,0.6401,82.7395,91.0706,154.0844,324.1854,1.8916,11.968,234.641,89.6417,295.0443,189.4688,371.422,371.1722,2019,1,11,7
2019-01-12 7:00,399.8,645.6328,47.7679,368.9846,327.1341,12.999,0.8222,363.5751,300.9056,0.9035,41.608,300.9359,0.0,360.0496,109.9666,241.6009,332.8199,0.64,83.6583,91.1356,163.648,314.6999,1.9207,11.9502,234.3313,89.7117,300.0265,189.7737,371.3749,371.1795,2019,1,12,7
2019-01-13 7:00,401.6,646.6579,47.4838,368.9764,327.5021,13.0005,0.8204,363.8199,300.7101,0.901,41.0443,305.3897,0.0,360.1362,109.932,242.1862,335.413,0.6401,80.8295,91.1348,178.3171,299.7016,1.8864,11.7554,235.2855,90.0743,300.0392,189.8641,371.3917,371.1337,2019,1,13,7
2019-01-14 7:00,401.0,646.4591,47.4831,369.0035,327.0373,13.001,0.8229,362.9487,301.0393,0.9037,41.9381,300.9659,0.0,360.0857,110.0172,240.7824,337.131,0.64,83.5405,89.3826,187.3785,292.6779,1.9088,12.2091,232.7964,87.7023,303.9526,189.6514,371.4072,371.2393,2019,1,14,7
2019-01-15 7:00,398.6,646.1306,48.2258,368.9902,326.7681,13.0023,0.8237,362.5208,300.5304,0.9033,42.1653,298.0954,0.0,360.2188,109.961,241.3132,338.9926,0.6398,83.2359,89.329,173.1395,307.5439,1.9543,12.2369,233.0704,87.2904,304.0689,189.7787,371.7452,371.7511,2019,1,15,7
2019-01-16 7:00,399.8,555.8802,48.4569,369.0053,326.772,13.002,0.8209,363.1463,299.3697,0.9004,40.1785,297.5222,0.0,360.429,110.2849,241.6894,328.8029,0.6401,81.7023,89.5024,130.9192,351.9504,1.8776,12.2183,233.813,87.044,304.0325,189.6164,371.9525,371.9534,2019,1,16,7
2019-01-17 7:00,396.6,555.1925,49.1457,369.4919,326.4819,13.0011,0.824,362.5628,300.3063,0.9034,41.3926,296.7256,0.0,360.7635,110.1086,241.4905,336.5454,0.6399,82.4738,91.7391,120.7227,361.745,1.9167,12.3177,233.8591,88.9911,303.8598,189.5343,371.8782,371.8405,2019,1,17,7
2019-01-18 7:00,396.8,555.1705,50.0971,369.4911,326.0685,13.0012,0.8206,362.8942,300.4981,0.9009,41.2946,295.6137,0.0,360.4935,109.9778,240.6559,331.2399,0.6399,76.4504,92.6722,131.8519,347.872,1.9711,12.5217,232.4565,90.6072,304.151,184.0486,372.2914,372.222,2019,1,18,7
2019-01-19 7:00,396.2,554.3041,50.1372,369.4888,326.0959,13.0001,0.8211,362.5891,300.7824,0.9012,41.8431,296.7743,0.0,360.1924,109.9916,240.8871,338.0577,0.6402,76.1372,92.8644,145.5499,334.4699,1.9633,12.2722,232.8201,90.8406,301.0853,184.0291,372.2025,372.2421,2019,1,19,7
2019-01-20 7:00,399.2,555.6961,49.8293,370.0114,326.836,12.9951,0.8194,363.2281,300.3493,0.8998,42.0214,297.8265,0.0,360.7619,109.9669,241.516,336.5849,0.6401,74.5346,93.2593,145.7655,334.623,1.9663,12.1447,233.8224,91.1706,299.9757,184.0356,372.5062,372.4802,2019,1,20,7
2019-01-21 7:00,396.8,555.5351,48.8056,369.9518,326.8633,12.9996,0.8199,363.3919,299.5353,0.8986,40.2797,297.5623,0.0,361.3478,110.1824,240.6868,335.1735,0.6401,73.9462,92.2631,122.1013,356.2468,1.9616,12.145,233.1445,89.7746,300.0742,184.1861,372.6717,372.5881,2019,1,21,7
2019-01-22 7:00,400.0,554.9567,51.1278,369.971,326.2387,13.0023,0.8174,363.7785,300.4299,0.8972,42.032,299.3281,0.0,360.614,109.8842,242.0955,340.3641,0.6403,70.8006,95.6208,109.5071,366.3561,2.0366,12.6864,234.5856,93.6116,299.9325,182.0388,373.1427,373.1094,2019,1,22,7
2019-01-23 7:00,399.8,554.7116,51.8016,370.4779,326.5872,13.0009,0.8175,363.7111,300.723,0.8975,42.6748,298.2507,0.0,361.319,110.0371,242.661,340.5014,0.6401,68.6465,94.9049,107.7933,369.6477,2.1097,12.8964,235.5646,93.1243,303.7914,182.2257,373.1129,373.1287,2019,1,23,7
2019-01-24 7:00,399.2,553.5217,52.0872,370.4927,326.2622,13.0001,0.8203,363.8247,299.8924,0.8999,41.3502,296.7965,0.0,361.2626,110.0375,241.2166,336.9812,0.6399,71.6707,95.6198,108.161,369.7432,2.128,13.0028,233.5327,93.1851,304.0531,182.099,373.2683,373.2569,2019,1,24,7
2019-01-25 7:00,399.2,552.9244,53.2468,370.9954,326.1728,13.0032,0.8204,364.3407,300.2654,0.9011,41.899,297.093,0.0,361.5123,110.0434,242.0774,335.9147,0.6403,72.9425,97.2057,103.7117,372.0573,2.1577,13.2227,234.549,94.8382,303.9782,182.0869,373.703,373.7342,2019,1,25,7
2019-01-26 7:00,396.2,552.8364,53.3605,370.9719,326.0607,12.9984,0.8206,364.1293,298.576,0.9003,40.1664,294.0607,0.0,361.8583,110.1572,242.0962,330.3583,0.64,69.7438,96.4561,101.5975,372.5164,2.0045,13.6136,234.5122,93.674,301.7382,182.1527,373.9602,373.9827,2019,1,26,7
2019-01-27 7:00,398.0,553.6714,52.9175,371.4699,326.7277,12.9992,0.8208,365.1944,299.9504,0.9008,40.6799,298.2156,0.0,362.2234,110.0321,242.2094,333.0033,0.6399,70.5502,97.5256,97.918,375.1834,1.9303,13.4391,234.834,94.7865,300.1388,182.1395,373.8552,373.9529,2019,1,27,7
2019-01-28 7:00,400.0,552.9693,53.0023,371.9836,326.589,13.0016,0.8229,364.9575,300.9817,0.9023,42.9553,297.634,0.0,362.3279,109.9766,242.6848,341.7362,0.64,75.0485,99.0877,99.947,374.7531,2.0355,12.4917,235.0198,95.9713,299.9268,182.0257,373.7618,373.7346,2019,1,28,7
2019-01-29 7:00,397.4,551.624,54.8582,371.9822,326.328,13.0045,0.8245,364.9601,300.1182,0.9037,41.3292,296.6064,0.0,362.5091,110.0871,242.6286,336.232,0.64,73.5392,98.9721,97.7579,376.2281,2.0397,13.6236,234.9543,95.957,300.0221,182.1641,374.3154,374.3556,2019,1,29,7
2019-01-30 7:00,397.4,552.0204,54.943,373.4759,327.3448,12.9998,0.8244,366.3803,299.7996,0.9052,42.3872,295.7239,0.0,363.64,109.97,243.5779,337.1233,0.6402,75.2809,100.1636,98.416,375.841,2.1584,14.1499,235.9935,96.8536,299.9191,182.0191,374.1589,374.2333,2019,1,30,7
2019-01-31 7:00,399.2,555.6372,54.0518,374.0208,328.2042,13.0001,0.8231,367.338,299.3638,0.904,41.6781,298.6701,0.0,364.3039,110.0481,243.2052,339.3152,0.6402,73.3202,99.9532,105.3819,373.9137,2.0578,13.7134,236.088,96.8258,299.901,182.0391,374.2358,374.3468,2019,1,31,7
2019-02-01 7:00,399.8,558.0202,55.0294,374.6993,328.2091,12.9977,0.8245,367.9437,298.5129,0.9037,40.3936,296.5195,0.0,365.041,110.2475,243.8846,334.1447,0.6399,70.7867,100.888,90.7131,387.6865,2.0065,14.2298,237.0636,97.5845,300.0272,182.0072,374.9101,375.0247,2019,2,1,7
2019-02-02 7:00,398.0,551.1977,55.105,374.9895,328.0742,12.9987,0.8255,367.5558,299.8731,0.9043,41.7876,297.6121,0.0,365.0156,110.1293,244.338,344.373,0.6399,71.618,100.917,87.071,382.8574,2.0096,14.0772,237.0344,97.5659,300.147,182.0028,374.8883,374.8115,2019,2,2,7
2019-02-03 7:00,400.0,552.7145,54.577,374.994,327.6367,13.0035,0.8266,367.947,300.371,0.9064,43.6742,296.156,0.0,364.5512,109.7855,243.6095,333.5865,0.6401,75.723,102.5741,94.0529,381.0104,1.9483,14.0171,236.0934,98.5991,300.0897,181.8511,374.4617,374.4242,2019,2,3,7
2019-02-04 7:00,399.2,551.6209,54.7504,374.8955,328.2297,12.9988,0.8249,367.5897,298.8366,0.9049,41.8916,296.0685,0.0,365.062,110.0634,243.9952,340.5436,0.64,72.8951,101.2326,92.6634,380.1795,2.1584,12.9776,236.8646,98.0731,300.0471,182.1249,374.7026,374.5644,2019,2,4,7
2019-02-05 7:00,398.4,549.969,56.0223,375.3229,328.0637,13.0006,0.8266,368.4234,300.0903,0.9076,42.1742,295.4692,0.0,365.262,109.9831,244.1779,337.8601,0.6402,74.0774,103.0707,93.8185,376.5001,2.1516,14.0401,236.7728,99.3645,300.0237,182.0778,375.1793,375.2019,2019,2,5,7
2019-02-06 7:00,398.0,550.0812,56.4592,375.5171,327.8279,12.9966,0.8266,368.7068,299.9311,0.9076,42.5829,298.0069,0.0,365.3321,109.9083,244.2168,339.7155,0.64,75.5823,104.6668,95.5706,373.265,2.1837,14.0753,237.2305,101.2023,299.9517,181.8705,375.1255,375.1777,2019,2,6,7
2019-02-07 7:00,401.2,551.1869,56.1687,375.4358,327.694,13.0041,0.8267,368.2339,299.9414,0.9073,43.2193,298.646,0.0,365.1167,109.7798,244.1621,343.2014,0.6397,75.4385,104.6417,105.9909,364.5401,2.2296,14.2578,237.3527,101.2932,300.023,181.8792,374.9731,375.0588,2019,2,7,7
2019-02-08 7:00,386.2,532.6475,34.9626,361.3191,326.6388,12.5925,0.8084,355.6168,298.0275,0.8902,40.9587,290.5694,0.0,355.2506,109.859,232.7877,317.0715,0.64,64.1309,68.6272,99.3522,200.1397,1.8078,10.345,220.6706,66.0314,282.3111,184.3818,369.6975,369.5788,2019,2,8,7
2019-02-09 7:00,398.0,539.6674,25.6567,348.5205,320.5509,12.5178,0.778,341.686,298.1881,0.8599,41.0051,284.3227,0.0,343.4056,109.9111,227.3697,281.2139,0.6202,52.5095,46.5219,68.9736,224.6588,1.8378,8.793,214.6734,48.3083,229.939,184.8722,367.5465,367.5775,2019,2,9,7
2019-02-10 7:00,398.6,538.8794,26.125,350.0385,321.7052,12.4993,0.768,342.9152,297.3935,0.8504,40.1632,282.4915,0.0,344.5428,110.0081,229.774,279.3582,0.6099,55.0594,45.8953,65.5927,236.3134,1.7438,8.5514,217.195,48.5232,229.9853,185.0499,367.8798,367.5639,2019,2,10,7
2019-02-11 7:00,398.6,539.7298,25.9418,350.008,321.6658,12.5014,0.7673,343.393,297.4111,0.8493,40.1878,287.3791,0.0,344.4595,110.0509,230.1108,278.2593,0.6099,53.1258,47.2771,64.5364,235.6491,1.777,8.6689,218.514,50.2616,230.0813,185.083,367.721,367.4566,2019,2,11,7
2019-02-12 7:00,395.0,531.7614,27.1884,350.3341,320.748,12.5016,0.7628,343.3795,297.6994,0.8446,40.9159,280.8542,0.0,344.6567,110.022,229.513,291.0228,0.6,60.3491,50.3711,70.1814,238.0057,1.8342,8.7177,217.0406,51.6439,229.9951,187.0301,368.1897,367.6031,2019,2,12,7
2019-02-13 7:00,397.4,509.7455,28.2683,351.8532,320.8045,12.5001,0.7608,345.1755,298.9753,0.8435,41.3877,289.3036,0.0,345.229,110.0279,232.1943,284.6979,0.6001,58.61,53.7865,73.8033,236.8984,1.8477,8.948,222.3645,55.8004,230.0016,188.9484,368.4196,367.6604,2019,2,13,7
2019-02-14 7:00,397.4,510.2833,28.3191,352.4284,321.182,12.5009,0.7627,346.2269,298.5439,0.846,41.8001,287.9021,0.0,345.7595,110.0521,232.5294,294.2458,0.6,59.7332,54.6572,79.0551,237.1237,1.8453,9.0275,221.8839,55.949,230.0511,188.9139,368.1999,367.6134,2019,2,14,7
2019-02-15 7:00,401.8,510.5173,27.3775,352.0178,321.0472,12.4992,0.7624,345.3815,299.4799,0.8443,42.3064,290.7526,0.0,345.5889,109.974,231.1846,295.6851,0.6,61.7857,54.6598,81.469,238.9435,1.8506,8.6685,220.8513,55.8512,230.0706,189.3295,367.971,367.5831,2019,2,15,7
2019-02-16 7:00,399.8,528.6058,26.6739,351.0154,321.3685,12.4994,0.7613,344.1777,297.3369,0.8425,40.5814,287.6238,0.0,345.4141,110.0899,230.0156,283.2654,0.6001,59.5732,50.5079,82.8429,238.5957,1.8292,9.0416,219.488,52.1817,229.9071,189.1379,367.831,366.8206,2019,2,16,7
2019-02-17 7:00,392.6,535.3107,35.9844,357.3519,321.6336,13.0009,0.8253,349.8573,299.5752,0.9072,41.5089,278.432,0.0,350.1617,110.1141,231.5415,318.3888,0.6502,62.9944,66.636,108.2088,318.7552,1.8832,10.5361,218.776,63.7744,245.0332,182.3932,372.0269,371.1927,2019,2,17,7
2019-02-18 7:00,399.8,553.0617,51.0242,372.6962,328.1501,12.9998,0.8371,366.4918,300.2244,0.9181,42.1884,297.0234,0.0,363.2896,109.9847,242.1398,334.6298,0.65,74.8199,96.7482,82.6232,380.783,2.1545,12.6902,234.6998,93.2022,269.9778,182.014,375.1805,374.9088,2019,2,18,7
2019-02-19 7:00,392.4,549.268,54.8354,374.5145,327.2047,13.0011,0.838,367.0174,299.8459,0.9187,42.105,293.6646,0.0,364.2935,109.8848,242.8902,338.1427,0.6501,67.6808,100.9495,109.8429,346.0587,2.0834,13.2569,236.0283,97.7319,310.1436,184.7722,375.5844,375.0982,2019,2,19,7
2019-02-20 7:00,396.2,551.5074,56.122,375.4351,327.7969,12.9956,0.8377,367.9417,298.4206,0.9179,41.7112,296.5719,0.0,365.1333,109.9738,244.3547,338.3966,0.65,66.567,102.8816,102.5593,357.5512,2.2059,14.1223,238.0514,99.7233,307.092,184.3915,376.2085,375.8417,2019,2,20,7
2019-02-21 7:00,395.6,550.6276,58.4102,376.013,327.6235,12.9999,0.842,369.0115,299.6988,0.9231,42.1927,296.1145,0.0,365.5877,110.0534,245.609,337.3627,0.65,72.1844,106.6968,102.1044,356.198,2.1322,13.8894,239.1839,103.2418,300.0187,185.3837,376.7569,376.569,2019,2,21,7
2019-02-22 7:00,398.0,555.8432,60.83,378.0189,327.4024,12.9999,0.8455,370.8995,300.3575,0.9265,42.8794,301.1598,0.0,367.007,109.9406,247.4263,344.6449,0.6502,75.6344,113.6729,98.8991,359.3415,2.2554,14.6644,241.4609,110.422,300.1631,185.0664,377.4384,376.9625,2019,2,22,7
2019-02-23 7:00,400.0,557.432,60.3346,378.0116,328.0886,13.0014,0.8459,371.4473,300.1481,0.9275,42.9835,303.1944,0.0,367.0492,109.9046,247.0752,341.6189,0.6499,77.7149,114.1928,103.1502,353.643,2.2869,14.2793,241.053,110.5132,300.068,185.137,377.2966,376.9633,2019,2,23,7
2019-02-24 7:00,398.6,556.6922,63.624,379.0232,325.739,12.9982,0.8523,370.7015,301.4664,0.9326,43.2729,298.3369,0.0,367.4429,110.019,247.5111,348.8969,0.6499,83.6619,116.7292,107.7502,349.2131,2.4557,15.4193,241.0162,112.1728,300.3958,184.9609,378.1702,377.8113,2019,2,24,7
2019-02-25 7:00,398.6,555.8152,64.4977,380.2179,325.6866,12.9982,0.8494,372.6521,301.2874,0.9296,43.0389,304.0218,0.0,368.5343,109.8702,247.2326,345.242,0.6501,78.6827,120.3851,105.6352,346.6941,2.4043,15.5449,241.487,116.627,324.8938,185.5488,378.3171,377.8368,2019,2,25,7
2019-02-26 7:00,399.8,564.4401,64.326,379.5134,325.7659,12.9996,0.8462,372.6257,300.4221,0.9276,42.7547,304.4912,0.0,368.1996,109.9236,246.8671,342.9112,0.6495,75.9306,120.7118,112.3907,345.6889,2.3019,15.7954,241.1214,117.1151,329.9293,185.1253,378.8562,378.314,2019,2,26,7
2019-02-27 7:00,400.0,565.4663,63.8964,379.542,326.3702,12.9991,0.8474,372.1733,299.9779,0.9292,43.5207,302.6224,0.0,368.2959,109.8765,246.9903,345.4762,0.65,76.8631,120.2026,110.8862,348.8787,2.3254,15.7211,240.9849,116.3983,327.1234,184.8287,378.6132,378.1277,2019,2,27,7
2019-02-28 7:00,400.0,568.7294,67.0827,380.4146,324.8654,13.0025,0.8494,372.3826,300.1695,0.9311,43.3185,303.7854,0.0,368.959,109.9431,247.1405,347.3117,0.6503,74.4623,124.0415,132.7754,327.9068,2.4565,16.4232,241.3153,120.3295,350.1238,185.5285,379.4687,378.7964,2019,2,28,7
2019-03-01 7:00,396.2,569.0132,67.5527,380.9294,325.0874,13.001,0.8504,373.1798,300.7859,0.9315,43.0323,305.2004,0.0,369.4809,109.8883,247.2681,347.7979,0.6504,76.7071,126.1764,119.8904,338.2142,2.468,16.6024,241.7122,122.0823,350.0187,185.5602,379.2462,378.8309,2019,3,1,7
2019-03-02 7:00,399.8,568.4911,67.5144,381.0246,324.5576,12.9977,0.8495,373.1041,300.975,0.9302,43.4576,304.0541,0.0,369.3958,109.8398,245.0869,351.9316,0.6498,77.0348,126.8569,115.6911,343.9972,2.4731,15.865,239.1236,122.8457,370.0342,185.1271,379.1852,378.5752,2019,3,2,7
2019-03-03 7:00,398.6,568.5603,67.6417,380.9626,324.3711,12.9995,0.8494,373.5068,299.9337,0.9324,43.2037,303.5785,0.0,369.6874,109.8118,245.5224,346.4049,0.65,75.7865,126.316,120.7087,338.4938,2.4638,16.4335,239.8734,123.0783,364.9623,185.4446,379.2089,378.5581,2019,3,3,7
2019-03-04 7:00,399.8,569.1452,67.1865,381.0162,324.8303,12.999,0.8478,373.866,299.6953,0.9299,43.3015,305.5769,0.0,369.6068,109.8932,245.8933,345.7513,0.6496,75.4938,127.5755,112.7688,344.1817,2.4344,15.7648,240.5261,124.2868,364.857,185.4217,379.235,378.4067,2019,3,4,7
2019-03-05 7:00,401.8,569.5572,65.6388,380.8299,325.3154,12.9992,0.8467,373.6836,301.3021,0.9266,43.7834,307.7404,0.0,369.6117,109.7342,245.426,351.8438,0.6501,74.4413,126.7803,105.5778,353.7333,2.5168,15.4399,239.5934,122.9038,364.9231,184.5757,379.4493,378.9004,2019,3,5,7
2019-03-06 7:00,402.4,574.9017,63.9145,380.4981,326.2759,12.9977,0.845,373.6893,300.3242,0.9271,43.7258,307.7034,0.0,369.8109,109.8283,244.9663,347.7031,0.6503,73.2313,123.4613,113.8044,351.24,2.3895,15.387,238.9757,120.0565,361.9295,184.8829,379.2206,378.5252,2019,3,6,7
2019-03-07 7:00,407.8,572.5702,63.0402,380.0802,326.7492,12.9993,0.8431,374.6362,299.2112,0.9238,42.5916,312.738,0.0,369.5651,109.9397,246.026,340.4903,0.6498,69.757,123.9683,122.8747,339.6333,2.4965,15.5077,240.9769,120.7397,349.9654,185.2065,379.4001,378.7353,2019,3,7,7
2019-03-08 7:00,405.4,570.63,64.4917,379.22,325.6036,13.0013,0.8433,372.8794,301.11,0.9231,43.1009,309.6027,0.0,368.4206,109.9287,246.3222,350.5582,0.65,69.087,123.9548,107.4145,363.1586,2.4517,15.5568,241.1957,120.8279,348.9236,185.2388,379.3972,378.8318,2019,3,8,7
2019-03-09 7:00,407.8,571.0431,64.3127,379.2218,325.3587,12.9998,0.8452,373.2172,301.1861,0.9248,43.7813,315.7438,0.0,368.2372,109.7118,247.3694,351.2775,0.65,73.107,126.8297,95.0473,375.0939,2.4687,15.2258,242.7649,123.5594,335.0005,185.7286,379.3114,378.6925,2019,3,9,7
2019-03-10 7:00,412.0,571.7292,63.6164,379.3083,326.0094,13.0002,0.8455,374.5622,300.2713,0.9255,43.6188,317.6542,0.0,368.6614,109.911,247.7268,346.2115,0.6501,72.9939,126.2524,91.899,378.627,2.5932,15.4256,243.1835,122.8666,325.0236,185.9531,379.3222,378.8061,2019,3,10,7
2019-03-11 7:00,409.6,570.1139,63.93,379.232,325.7538,13.0702,0.8501,373.8433,300.3535,0.9291,43.4324,316.4495,0.0,368.83,109.9856,247.0569,349.647,0.6502,76.7492,126.4379,88.6973,382.0568,2.5128,15.7498,241.9614,122.3664,326.4883,185.8732,379.3872,378.8226,2019,3,11,7
2019-03-12 7:00,408.4,571.2583,65.0116,380.5836,325.6936,13.5001,0.8453,374.8775,300.7301,0.9246,43.2023,315.4845,0.0,369.6949,109.9598,246.0084,350.8094,0.6501,67.516,128.5607,85.7974,383.0283,2.5678,15.9995,241.7276,125.7187,355.0176,184.4054,379.7476,379.1996,2019,3,12,7
2019-03-13 7:00,411.8,569.6691,65.3078,380.653,325.8688,13.4997,0.8458,375.0923,300.3563,0.9244,42.5184,315.8532,0.0,369.8079,110.1572,246.8502,351.4037,0.65,69.3358,128.74,80.9336,384.6853,2.5593,15.3951,242.4628,125.3878,349.9948,185.6734,379.9843,379.463,2019,3,13,7
2019-03-14 7:00,412.0,570.6804,65.402,380.0032,325.544,13.4995,0.8453,374.475,300.5428,0.924,42.5478,314.7166,0.0,369.4057,110.0521,246.4253,350.3262,0.6501,64.1034,127.7601,77.4905,390.7862,2.5596,15.9261,242.2905,124.7637,353.5453,185.5909,379.9294,379.491,2019,3,14,7
